lr,val_mae,val_rmse,epoch,step,train_mae,train_rmse,test_mae,test_rmse
0.009799995459616184,1319.232666015625,1338.001953125,0,179,,,,
,,,0,179,1454.2420654296875,1469.0831298828125,,
0.009600005112588406,537.5865478515625,699.0282592773438,1,359,,,,
,,,1,359,899.7694702148438,984.7281494140625,,
0.009400002658367157,264.0711669921875,293.706787109375,2,539,,,,
,,,2,539,408.9546813964844,546.900390625,,
0.009200004860758781,29.001752853393555,52.125099182128906,3,719,,,,
,,,3,719,63.88374710083008,94.61741638183594,,
0.009000002406537533,25.13913345336914,42.03936767578125,4,899,,,,
,,,4,899,50.41484832763672,69.50658416748047,,
0.008799999952316284,61.81549072265625,69.75624084472656,5,1079,,,,
,,,5,1079,47.16461944580078,61.52884292602539,,
0.008599997498095036,27.66988182067871,37.1514778137207,6,1259,,,,
,,,6,1259,45.580604553222656,57.56155776977539,,
0.008399995975196362,38.62650680541992,45.82014846801758,7,1439,,,,
,,,7,1439,44.371437072753906,55.087646484375,,
0.008199998177587986,22.605884552001953,30.18888282775879,8,1619,,,,
,,,8,1619,43.75478744506836,53.62154769897461,,
0.007999996654689312,34.912662506103516,41.327537536621094,9,1799,,,,
,,,9,1799,43.09981155395508,52.229984283447266,,
0.007800002116709948,35.30912399291992,41.38395309448242,10,1979,,,,
,,,10,1979,42.56865692138672,51.26203918457031,,
0.007600001525133848,29.202136993408203,35.343666076660156,11,2159,,,,
,,,11,2159,42.21934127807617,50.51771545410156,,
0.007400003261864185,38.47259521484375,44.192527770996094,12,2339,,,,
,,,12,2339,41.740516662597656,49.68131637573242,,
0.007200002204626799,27.48611831665039,33.310455322265625,13,2519,,,,
,,,13,2519,41.65961837768555,49.444183349609375,,
0.00699999975040555,27.25918960571289,32.50511932373047,14,2699,,,,
,,,14,2699,41.21458053588867,48.74187469482422,,
0.006799998693168163,27.43950653076172,32.533016204833984,15,2879,,,,
,,,15,2879,40.973106384277344,48.32107162475586,,
0.006599995773285627,22.25592803955078,27.229660034179688,16,3059,,,,
,,,16,3059,40.730934143066406,48.0349006652832,,
0.006399999838322401,32.42054748535156,37.26914978027344,17,3239,,,,
,,,17,3239,40.71137619018555,47.88593673706055,,
0.006199998781085014,26.673765182495117,31.740646362304688,18,3419,,,,
,,,18,3419,40.284034729003906,47.30905532836914,,
0.005999999586492777,14.944107055664062,19.59529685974121,19,3599,,,,
,,,19,3599,40.27659606933594,47.30026626586914,,
0.0057999975979328156,28.829090118408203,33.368648529052734,20,3779,,,,
,,,20,3779,40.01055908203125,46.97286605834961,,
0.0056000021286308765,25.86844825744629,30.383224487304688,21,3959,,,,
,,,21,3959,39.8440055847168,46.760868072509766,,
0.005400001537054777,24.371665954589844,28.832794189453125,22,4139,,,,
,,,22,4139,39.76974105834961,46.581825256347656,,
0.0051999990828335285,28.412036895751953,32.81196594238281,23,4319,,,,
,,,23,4319,39.51698303222656,46.2993278503418,,
0.004999998025596142,23.63300323486328,27.94930076599121,24,4499,,,,
,,,24,4499,39.45726013183594,46.19251251220703,,
0.004800002556294203,23.673601150512695,27.985490798950195,25,4679,,,,
,,,25,4679,39.35842514038086,46.08702850341797,,
0.004600002430379391,24.830238342285156,28.987979888916016,26,4859,,,,
,,,26,4859,39.215553283691406,45.85954284667969,,
0.004399999976158142,19.16453742980957,23.308279037475586,27,5039,,,,
,,,27,5039,39.10965347290039,45.70079040527344,,
0.004199997987598181,21.87002944946289,26.13559341430664,28,5219,,,,
,,,28,5219,38.9654655456543,45.56092071533203,,
0.003999998327344656,26.66417121887207,30.606111526489258,29,5399,,,,
,,,29,5399,38.90351486206055,45.41934585571289,,
0.003800000762566924,21.1889591217041,25.209123611450195,30,5579,,,,
,,,30,5579,38.798004150390625,45.289772033691406,,
0.0036000011023133993,18.696714401245117,22.699556350708008,31,5759,,,,
,,,31,5759,38.668582916259766,45.100852966308594,,
0.0033999993465840816,22.150970458984375,25.87131690979004,32,5939,,,,
,,,32,5939,38.66384506225586,45.009185791015625,,
0.0031999999191612005,12.800248146057129,16.733531951904297,33,6119,,,,
,,,33,6119,38.64984893798828,45.006595611572266,,
0.0029999997932463884,12.078516960144043,16.05847930908203,34,6299,,,,
,,,34,6299,38.574031829833984,44.844661712646484,,
0.0028000010643154383,11.843938827514648,15.717171669006348,35,6479,,,,
,,,35,6479,38.48662185668945,44.746315002441406,,
0.0025999995414167643,11.842281341552734,15.713244438171387,36,6659,,,,
,,,36,6659,38.42461013793945,44.62626647949219,,
0.0024000012781471014,13.586020469665527,17.345848083496094,37,6839,,,,
,,,37,6839,38.32318878173828,44.47013473510742,,
0.002199999988079071,12.956856727600098,16.736242294311523,38,7019,,,,
,,,38,7019,38.207794189453125,44.332176208496094,,
0.001999999163672328,11.744221687316895,15.47863483428955,39,7199,,,,
,,,39,7199,38.14038848876953,44.2203369140625,,
0.0018000005511566997,12.418265342712402,16.120262145996094,40,7379,,,,
,,,40,7379,37.99995803833008,44.02708435058594,,
0.0015999999595806003,11.276270866394043,15.15881061553955,41,7559,,,,
,,,41,7559,37.94988250732422,43.966068267822266,,
0.0014000005321577191,11.41547679901123,15.302130699157715,42,7739,,,,
,,,42,7739,37.85392761230469,43.8547248840332,,
0.0012000006390735507,12.039899826049805,16.062955856323242,43,7919,,,,
,,,43,7919,37.74028015136719,43.7293701171875,,
0.000999999581836164,13.595086097717285,17.78481101989746,44,8099,,,,
,,,44,8099,37.631649017333984,43.59648513793945,,
0.0007999999797903001,13.969404220581055,18.289037704467773,45,8279,,,,
,,,45,8279,37.54145431518555,43.48403549194336,,
0.0006000003195367754,14.133304595947266,18.61681365966797,46,8459,,,,
,,,46,8459,37.46554183959961,43.3926887512207,,
0.00039999998989515007,13.080377578735352,17.514686584472656,47,8639,,,,
