lr,val_mae,val_rmse,epoch,step,train_mae,train_rmse,test_mae,test_rmse
0.009799995459616184,1411.742919921875,1440.0130615234375,0,179,,,,
,,,0,179,1462.0748291015625,1481.962890625,,
0.009600005112588406,539.49951171875,598.7391967773438,1,359,,,,
,,,1,359,899.8223876953125,950.7442626953125,,
0.009400002658367157,298.4522705078125,309.03656005859375,2,539,,,,
,,,2,539,184.14175415039062,239.58111572265625,,
0.009200004860758781,67.46914672851562,104.8579330444336,3,719,,,,
,,,3,719,95.25154876708984,133.55369567871094,,
0.009000002406537533,50.47346496582031,80.05599212646484,4,899,,,,
,,,4,899,75.76837158203125,106.08079528808594,,
0.008799999952316284,139.13839721679688,150.4972381591797,5,1079,,,,
,,,5,1079,66.80426788330078,91.8408432006836,,
0.008599997498095036,127.66714477539062,137.35702514648438,6,1259,,,,
,,,6,1259,58.907806396484375,78.77641296386719,,
0.008399995975196362,90.2802505493164,100.82441711425781,7,1439,,,,
,,,7,1439,53.22122573852539,73.17971801757812,,
0.008199998177587986,65.38310241699219,75.16847229003906,8,1619,,,,
,,,8,1619,48.96813201904297,64.99559783935547,,
0.007999996654689312,89.01091766357422,96.48190307617188,9,1799,,,,
,,,9,1799,46.70773696899414,60.63433837890625,,
0.007800002116709948,62.61493682861328,70.45589447021484,10,1979,,,,
,,,10,1979,44.913726806640625,56.95418930053711,,
0.007600001525133848,93.02254486083984,100.03768157958984,11,2159,,,,
,,,11,2159,44.16899490356445,55.24747085571289,,
0.007400003261864185,38.854148864746094,46.75804138183594,12,2339,,,,
,,,12,2339,43.40708923339844,53.99824142456055,,
0.007200002204626799,41.534358978271484,49.39190673828125,13,2519,,,,
,,,13,2519,43.1386604309082,53.09881591796875,,
0.00699999975040555,32.886207580566406,40.851654052734375,14,2699,,,,
,,,14,2699,42.77484893798828,52.35218048095703,,
0.006799998693168163,29.158336639404297,37.09000015258789,15,2879,,,,
,,,15,2879,42.35858154296875,51.63644790649414,,
0.006599995773285627,68.60076141357422,73.92869567871094,16,3059,,,,
,,,16,3059,42.145633697509766,51.34147262573242,,
0.006399999838322401,54.7248649597168,60.34561538696289,17,3239,,,,
,,,17,3239,41.87098693847656,50.84872055053711,,
0.006199998781085014,37.565425872802734,44.11387634277344,18,3419,,,,
,,,18,3419,41.690895080566406,50.4611701965332,,
0.005999999586492777,56.146419525146484,61.76063919067383,19,3599,,,,
,,,19,3599,41.65316390991211,50.257076263427734,,
0.0057999975979328156,28.639680862426758,35.33271789550781,20,3779,,,,
,,,20,3779,41.32002258300781,49.74899673461914,,
0.0056000021286308765,19.09676742553711,26.75905990600586,21,3959,,,,
,,,21,3959,41.0905647277832,49.54801559448242,,
0.005400001537054777,48.93352508544922,54.51031494140625,22,4139,,,,
,,,22,4139,40.932308197021484,49.382015228271484,,
0.0051999990828335285,36.53133773803711,42.470829010009766,23,4319,,,,
,,,23,4319,40.64167022705078,48.983089447021484,,
0.004999998025596142,36.65903854370117,42.54914093017578,24,4499,,,,
,,,24,4499,40.53621292114258,48.759212493896484,,
0.004800002556294203,27.935773849487305,34.20179748535156,25,4679,,,,
,,,25,4679,40.428810119628906,48.55339050292969,,
0.004600002430379391,29.86478042602539,35.7399787902832,26,4859,,,,
,,,26,4859,40.23596954345703,48.42488098144531,,
0.004399999976158142,35.51424026489258,40.777828216552734,27,5039,,,,
,,,27,5039,40.22962951660156,48.15826416015625,,
0.004199997987598181,22.308788299560547,28.57676124572754,28,5219,,,,
,,,28,5219,40.02012252807617,47.87649917602539,,
0.003999998327344656,16.02811622619629,22.517871856689453,29,5399,,,,
,,,29,5399,39.821407318115234,47.61610794067383,,
0.003800000762566924,15.620525360107422,21.962841033935547,30,5579,,,,
,,,30,5579,39.71066665649414,47.56692123413086,,
0.0036000011023133993,16.909034729003906,23.252683639526367,31,5759,,,,
,,,31,5759,39.51605224609375,47.38249969482422,,
0.0033999993465840816,21.70177459716797,27.75522232055664,32,5939,,,,
,,,32,5939,39.49039077758789,47.27273941040039,,
0.0031999999191612005,18.422210693359375,24.520580291748047,33,6119,,,,
,,,33,6119,39.309120178222656,47.01358413696289,,
0.0029999997932463884,21.373483657836914,27.378734588623047,34,6299,,,,
,,,34,6299,39.18794250488281,46.876224517822266,,
0.0028000010643154383,18.42502784729004,24.576570510864258,35,6479,,,,
,,,35,6479,39.117069244384766,46.746192932128906,,
0.0025999995414167643,23.508068084716797,29.396337509155273,36,6659,,,,
,,,36,6659,39.005123138427734,46.54847717285156,,
0.0024000012781471014,20.701778411865234,26.7158203125,37,6839,,,,
,,,37,6839,38.885868072509766,46.386962890625,,
0.002199999988079071,35.3330078125,40.96825408935547,38,7019,,,,
,,,38,7019,38.75529861450195,46.18219757080078,,
