lr,val_mae,val_rmse,epoch,step,train_mae,train_rmse,test_mae,test_rmse
0.009799995459616184,1176.678466796875,1198.069091796875,0,179,,,,
,,,0,179,1458.92138671875,1479.44970703125,,
0.009600005112588406,553.2120361328125,631.8502197265625,1,359,,,,
,,,1,359,902.2354125976562,954.6256103515625,,
0.009400002658367157,74.30810546875,115.53207397460938,2,539,,,,
,,,2,539,197.99099731445312,247.71449279785156,,
0.009200004860758781,32.695228576660156,61.1345100402832,3,719,,,,
,,,3,719,73.91886138916016,105.5657958984375,,
0.009000002406537533,76.70886993408203,85.03466033935547,4,899,,,,
,,,4,899,53.753170013427734,73.6788330078125,,
0.008799999952316284,57.23125076293945,64.25458526611328,5,1079,,,,
,,,5,1079,47.712284088134766,61.777652740478516,,
0.008599997498095036,80.80374908447266,86.04261016845703,6,1259,,,,
,,,6,1259,44.849002838134766,56.31707000732422,,
0.008399995975196362,81.40895080566406,86.29344940185547,7,1439,,,,
,,,7,1439,43.59770965576172,53.31773376464844,,
0.008199998177587986,70.15240478515625,74.79505920410156,8,1619,,,,
,,,8,1619,42.732723236083984,51.60996627807617,,
0.007999996654689312,34.81239318847656,39.99513244628906,9,1799,,,,
,,,9,1799,42.03681182861328,50.38775634765625,,
0.007800002116709948,15.941116333007812,22.22356414794922,10,1979,,,,
,,,10,1979,41.46299362182617,49.39284896850586,,
0.007600001525133848,23.31020164489746,28.632862091064453,11,2159,,,,
,,,11,2159,41.113895416259766,48.72127151489258,,
0.007400003261864185,25.513978958129883,30.42727279663086,12,2339,,,,
,,,12,2339,40.791526794433594,48.274967193603516,,
0.007200002204626799,30.94510841369629,35.40751266479492,13,2519,,,,
,,,13,2519,40.57688903808594,47.87706756591797,,
0.00699999975040555,27.749162673950195,32.0965461730957,14,2699,,,,
,,,14,2699,40.387535095214844,47.51178741455078,,
0.006799998693168163,28.635326385498047,33.0037956237793,15,2879,,,,
,,,15,2879,40.04258728027344,47.16164779663086,,
0.006599995773285627,14.619118690490723,19.75580596923828,16,3059,,,,
,,,16,3059,39.89578628540039,46.89229965209961,,
0.006399999838322401,31.547910690307617,35.718528747558594,17,3239,,,,
