lr,val_mae,val_rmse,epoch,step,train_mae,train_rmse,test_mae,test_rmse
9.999999747378752e-05,13.852869033813477,18.652366638183594,57,10439,,,,
,,,57,10439,35.02721405029297,40.46807861328125,,
9.999999747378752e-05,13.892841339111328,18.69618797302246,58,10619,,,,
,,,58,10619,35.02484130859375,40.46672058105469,,
9.999999747378752e-05,13.86387825012207,18.664775848388672,59,10799,,,,
,,,59,10799,35.020362854003906,40.46235656738281,,
9.999999747378752e-05,13.880684852600098,18.68213653564453,60,10979,,,,
,,,60,10979,35.01714324951172,40.45904541015625,,
9.999999747378752e-05,13.84634017944336,18.63629150390625,61,11159,,,,
,,,61,11159,35.013427734375,40.45897674560547,,
9.999999747378752e-05,13.856616020202637,18.646974563598633,62,11339,,,,
,,,62,11339,35.009437561035156,40.455810546875,,
9.999999747378752e-05,13.853200912475586,18.645843505859375,63,11519,,,,
,,,63,11519,35.006465911865234,40.453006744384766,,
9.999999747378752e-05,13.836865425109863,18.621856689453125,64,11699,,,,
,,,64,11699,35.003787994384766,40.45160675048828,,
9.999999747378752e-05,13.82561206817627,18.61031150817871,65,11879,,,,
,,,65,11879,35.00105667114258,40.450313568115234,,
9.999999747378752e-05,13.856426239013672,18.636777877807617,66,12059,,,,
,,,66,12059,34.99620056152344,40.446685791015625,,
9.999999747378752e-05,13.855491638183594,18.640377044677734,67,12239,,,,
,,,67,12239,34.99422836303711,40.44492721557617,,
9.999999747378752e-05,13.838565826416016,18.619413375854492,68,12419,,,,
,,,68,12419,34.990821838378906,40.441715240478516,,
9.999999747378752e-05,13.851996421813965,18.62403106689453,69,12599,,,,
,,,69,12599,34.986934661865234,40.43690872192383,,
9.999999747378752e-05,13.81163501739502,18.579179763793945,70,12779,,,,
,,,70,12779,34.98196029663086,40.43130874633789,,
9.999999747378752e-05,13.841691970825195,18.613666534423828,71,12959,,,,
,,,71,12959,34.98052978515625,40.431087493896484,,
9.999999747378752e-05,13.819123268127441,18.586477279663086,72,13139,,,,
,,,72,13139,34.97928237915039,40.430397033691406,,
9.999999747378752e-05,13.84076976776123,18.610485076904297,73,13319,,,,
,,,73,13319,34.97452163696289,40.425437927246094,,
9.999999747378752e-05,13.843938827514648,18.616628646850586,74,13499,,,,
,,,74,13499,34.97484588623047,40.42535400390625,,
9.999999747378752e-05,13.844964027404785,18.60824966430664,75,13679,,,,
,,,75,13679,34.96917724609375,40.4195442199707,,
9.999999747378752e-05,13.863061904907227,18.631669998168945,76,13859,,,,
,,,76,13859,34.967796325683594,40.41885757446289,,
9.999999747378752e-05,13.82802963256836,18.587549209594727,77,14039,,,,
,,,77,14039,34.962703704833984,40.41368865966797,,
9.999999747378752e-05,13.8425931930542,18.605632781982422,78,14219,,,,
,,,78,14219,34.960941314697266,40.4111442565918,,
9.999999747378752e-05,13.800126075744629,18.551198959350586,79,14399,,,,
,,,79,14399,34.95755386352539,40.40953063964844,,
9.999999747378752e-05,13.845622062683105,18.611278533935547,80,14579,,,,
,,,80,14579,34.955055236816406,40.407264709472656,,
9.999999747378752e-05,13.823859214782715,18.58573341369629,81,14759,,,,
,,,81,14759,34.95417785644531,40.40541458129883,,
9.999999747378752e-05,13.803080558776855,18.54776954650879,82,14939,,,,
,,,82,14939,34.95021057128906,40.40088653564453,,
9.999999747378752e-05,13.844539642333984,18.59974479675293,83,15119,,,,
,,,83,15119,34.94839096069336,40.40208053588867,,
9.999999747378752e-05,13.853599548339844,18.6113224029541,84,15299,,,,
,,,84,15299,34.94597625732422,40.39872360229492,,
9.999999747378752e-05,13.835999488830566,18.591033935546875,85,15479,,,,
,,,85,15479,34.943275451660156,40.39593505859375,,
9.999999747378752e-05,13.801684379577637,18.541322708129883,86,15659,,,,
,,,86,15659,34.93915939331055,40.39144515991211,,
9.999999747378752e-05,13.82312297821045,18.56784439086914,87,15839,,,,
,,,87,15839,34.93730926513672,40.390655517578125,,
9.999999747378752e-05,13.792662620544434,18.53605079650879,88,16019,,,,
,,,88,16019,34.93552017211914,40.388465881347656,,
9.999999747378752e-05,13.790836334228516,18.544219970703125,89,16199,,,,
,,,89,16199,34.932029724121094,40.38568878173828,,
9.999999747378752e-05,13.799240112304688,18.543642044067383,90,16379,,,,
,,,90,16379,34.93115997314453,40.38435745239258,,
9.999999747378752e-05,13.799861907958984,18.556684494018555,91,16559,,,,
,,,91,16559,34.92817306518555,40.38198471069336,,
9.999999747378752e-05,13.785979270935059,18.53643798828125,92,16739,,,,
,,,92,16739,34.92705154418945,40.37995147705078,,
9.999999747378752e-05,13.768502235412598,18.500858306884766,93,16919,,,,
,,,93,16919,34.923641204833984,40.37759017944336,,
9.999999747378752e-05,13.762245178222656,18.503568649291992,94,17099,,,,
,,,94,17099,34.920936584472656,40.376220703125,,
9.999999747378752e-05,13.74983024597168,18.488588333129883,95,17279,,,,
,,,95,17279,34.91816711425781,40.37306213378906,,
9.999999747378752e-05,13.775238990783691,18.519208908081055,96,17459,,,,
,,,96,17459,34.916202545166016,40.37187194824219,,
9.999999747378752e-05,13.752984046936035,18.498680114746094,97,17639,,,,
,,,97,17639,34.91291046142578,40.36796569824219,,
9.999999747378752e-05,13.732537269592285,18.466968536376953,98,17819,,,,
,,,98,17819,34.912261962890625,40.367313385009766,,
9.999999747378752e-05,13.725317001342773,18.471221923828125,99,17999,,,,
,,,99,17999,34.909175872802734,40.36467742919922,,
9.999999747378752e-05,13.765702247619629,18.503477096557617,100,18179,,,,
,,,100,18179,34.90713119506836,40.36444854736328,,
,,,101,18180,,,13.765701293945312,18.503477096557617
