lr,val_mae,val_rmse,epoch,step,train_mae,train_rmse,test_mae,test_rmse
0.009799995459616184,1318.806640625,1335.046630859375,0,179,,,,
,,,0,179,1459.6314697265625,1475.6241455078125,,
0.009600005112588406,796.0390014648438,891.466552734375,1,359,,,,
,,,1,359,902.2783203125,986.3904418945312,,
0.009400002658367157,175.31361389160156,199.2220458984375,2,539,,,,
,,,2,539,379.80889892578125,510.2284240722656,,
0.009200004860758781,60.18936538696289,74.58528900146484,3,719,,,,
,,,3,719,64.89508056640625,98.02001953125,,
0.009000002406537533,38.222633361816406,49.99457550048828,4,899,,,,
,,,4,899,50.994388580322266,70.08573913574219,,
0.008799999952316284,50.15695571899414,57.27876663208008,5,1079,,,,
,,,5,1079,47.64976119995117,61.833946228027344,,
0.008599997498095036,45.750308990478516,51.68720626831055,6,1259,,,,
,,,6,1259,45.87251663208008,57.66438674926758,,
0.008399995975196362,50.08548355102539,54.72957992553711,7,1439,,,,
,,,7,1439,44.50914001464844,54.67559814453125,,
0.008199998177587986,76.03219604492188,79.25894165039062,8,1619,,,,
,,,8,1619,43.41072082519531,52.682373046875,,
0.007999996654689312,87.56468963623047,90.44932556152344,9,1799,,,,
,,,9,1799,42.662017822265625,51.259586334228516,,
0.007800002116709948,67.76315307617188,71.56758117675781,10,1979,,,,
,,,10,1979,42.226051330566406,50.401832580566406,,
0.007600001525133848,57.60923385620117,60.99451446533203,11,2159,,,,
,,,11,2159,42.08994674682617,49.97449493408203,,
0.007400003261864185,49.749122619628906,52.789798736572266,12,2339,,,,
,,,12,2339,41.56610870361328,49.14927291870117,,
0.007200002204626799,54.94466781616211,58.135162353515625,13,2519,,,,
,,,13,2519,41.262786865234375,48.79176330566406,,
0.00699999975040555,42.93070602416992,46.49727249145508,14,2699,,,,
,,,14,2699,41.11126708984375,48.516963958740234,,
0.006799998693168163,70.68368530273438,73.59039306640625,15,2879,,,,
,,,15,2879,40.93842315673828,48.14311599731445,,
0.006599995773285627,59.66143035888672,62.39108657836914,16,3059,,,,
,,,16,3059,40.68691635131836,47.745609283447266,,
0.006399999838322401,52.35071563720703,55.43389129638672,17,3239,,,,
,,,17,3239,40.46632766723633,47.437129974365234,,
0.006199998781085014,60.30574035644531,63.23289489746094,18,3419,,,,
,,,18,3419,40.21221923828125,47.054176330566406,,
0.005999999586492777,53.267677307128906,56.850852966308594,19,3599,,,,
,,,19,3599,40.098297119140625,46.972347259521484,,
0.0057999975979328156,34.82889938354492,38.41169357299805,20,3779,,,,
,,,20,3779,40.06132507324219,46.943111419677734,,
0.0056000021286308765,28.581735610961914,32.41947555541992,21,3959,,,,
,,,21,3959,39.88091278076172,46.70431137084961,,
