lr,val_mae,val_rmse,epoch,step,train_mae,train_rmse,test_mae,test_rmse
,,,51,9359,2.2057197093963623,3.8808281421661377,,
3.906248457496986e-05,2.5422120094299316,4.436218738555908,52,9539,,,,
,,,52,9539,2.18151593208313,3.841459035873413,,
3.906248457496986e-05,2.5409512519836426,4.4310994148254395,53,9719,,,,
,,,53,9719,2.1551740169525146,3.818669557571411,,
3.906248457496986e-05,2.563066005706787,4.43114709854126,54,9899,,,,
,,,54,9899,2.1422102451324463,3.808336019515991,,
3.906248457496986e-05,2.5100507736206055,4.408802509307861,55,10079,,,,
,,,55,10079,2.13982892036438,3.803149461746216,,
3.906248457496986e-05,2.5090789794921875,4.396406173706055,56,10259,,,,
,,,56,10259,2.1224205493927,3.7812325954437256,,
3.906248457496986e-05,2.509392023086548,4.388228893280029,57,10439,,,,
,,,57,10439,2.104430913925171,3.765507221221924,,
3.906248457496986e-05,2.480782985687256,4.3640594482421875,58,10619,,,,
,,,58,10619,2.106757879257202,3.764493465423584,,
3.906248457496986e-05,2.4947938919067383,4.377126216888428,59,10799,,,,
,,,59,10799,2.1069509983062744,3.7586357593536377,,
3.906248457496986e-05,2.486715078353882,4.345364570617676,60,10979,,,,
,,,60,10979,2.0998308658599854,3.7446272373199463,,
3.906248457496986e-05,2.4965717792510986,4.330142974853516,61,11159,,,,
,,,61,11159,2.0875704288482666,3.726304769515991,,
3.906248457496986e-05,2.47346830368042,4.302994251251221,62,11339,,,,
,,,62,11339,2.0760204792022705,3.715973138809204,,
3.906248457496986e-05,2.508639097213745,4.31149959564209,63,11519,,,,
,,,63,11519,2.070239305496216,3.698904514312744,,
3.906248457496986e-05,2.454392433166504,4.281713008880615,64,11699,,,,
,,,64,11699,2.0618834495544434,3.6919450759887695,,
3.906248457496986e-05,2.467526912689209,4.287720203399658,65,11879,,,,
,,,65,11879,2.0467565059661865,3.674243927001953,,
3.906248457496986e-05,2.4772939682006836,4.275712966918945,66,12059,,,,
,,,66,12059,2.047994375228882,3.675069808959961,,
3.906248457496986e-05,2.477875232696533,4.259233474731445,67,12239,,,,
,,,67,12239,2.028594732284546,3.6508820056915283,,
3.906248457496986e-05,2.4233474731445312,4.234113693237305,68,12419,,,,
,,,68,12419,2.014331579208374,3.634328842163086,,
3.906248457496986e-05,2.441511631011963,4.212470531463623,69,12599,,,,
,,,69,12599,2.0161924362182617,3.622170925140381,,
3.906248457496986e-05,2.460897922515869,4.231105804443359,70,12779,,,,
,,,70,12779,2.0311803817749023,3.635356903076172,,
3.906248457496986e-05,2.4197795391082764,4.206088542938232,71,12959,,,,
,,,71,12959,1.997626781463623,3.6042745113372803,,
3.906248457496986e-05,2.423661947250366,4.197761535644531,72,13139,,,,
,,,72,13139,2.0065433979034424,3.600695848464966,,
3.906248457496986e-05,2.4553887844085693,4.213010787963867,73,13319,,,,
,,,73,13319,1.9876643419265747,3.58610463142395,,
3.906248457496986e-05,2.4281249046325684,4.192411422729492,74,13499,,,,
,,,74,13499,1.9928127527236938,3.5781056880950928,,
3.906248457496986e-05,2.4476218223571777,4.209073543548584,75,13679,,,,
,,,75,13679,1.9675816297531128,3.5557806491851807,,
3.906248457496986e-05,2.556741952896118,4.265753269195557,76,13859,,,,
,,,76,13859,1.966524362564087,3.5550873279571533,,
3.906248457496986e-05,2.3771214485168457,4.13803243637085,77,14039,,,,
,,,77,14039,1.9523018598556519,3.526801586151123,,
3.906248457496986e-05,2.4112040996551514,4.148404121398926,78,14219,,,,
,,,78,14219,1.9485381841659546,3.516030788421631,,
3.906248457496986e-05,2.4228854179382324,4.156134605407715,79,14399,,,,
,,,79,14399,1.9366470575332642,3.5098440647125244,,
3.906248457496986e-05,2.47343111038208,4.179059982299805,80,14579,,,,
,,,80,14579,1.9349995851516724,3.501566171646118,,
3.906248457496986e-05,2.3749380111694336,4.101665496826172,81,14759,,,,
,,,81,14759,1.9264791011810303,3.481773614883423,,
3.906248457496986e-05,2.401306390762329,4.111198425292969,82,14939,,,,
,,,82,14939,1.9202667474746704,3.4735920429229736,,
3.906248457496986e-05,2.3618831634521484,4.078246593475342,83,15119,,,,
,,,83,15119,1.9201692342758179,3.4632437229156494,,
3.906248457496986e-05,2.3641889095306396,4.08264684677124,84,15299,,,,
,,,84,15299,1.9177508354187012,3.4594736099243164,,
3.906248457496986e-05,2.385584592819214,4.088951587677002,85,15479,,,,
,,,85,15479,1.9040354490280151,3.4475131034851074,,
3.906248457496986e-05,2.347040891647339,4.069981098175049,86,15659,,,,
,,,86,15659,1.8853057622909546,3.4244093894958496,,
3.906248457496986e-05,2.376434326171875,4.080810070037842,87,15839,,,,
,,,87,15839,1.876740574836731,3.4116320610046387,,
3.906248457496986e-05,2.340691089630127,4.057440280914307,88,16019,,,,
,,,88,16019,1.8626796007156372,3.3923869132995605,,
3.906248457496986e-05,2.3381659984588623,4.040448188781738,89,16199,,,,
,,,89,16199,1.8448059558868408,3.3755908012390137,,
3.906248457496986e-05,2.335702419281006,4.01922082901001,90,16379,,,,
,,,90,16379,1.851086974143982,3.3681631088256836,,
3.906248457496986e-05,2.2979953289031982,3.98960018157959,91,16559,,,,
,,,91,16559,1.844077229499817,3.3622124195098877,,
3.906248457496986e-05,2.3824307918548584,4.048779487609863,92,16739,,,,
,,,92,16739,1.8413994312286377,3.35669207572937,,
3.906248457496986e-05,2.305279016494751,3.980466604232788,93,16919,,,,
,,,93,16919,1.8242543935775757,3.3333346843719482,,
3.906248457496986e-05,2.3006463050842285,3.97829008102417,94,17099,,,,
,,,94,17099,1.8155207633972168,3.313541889190674,,
3.906248457496986e-05,2.4730238914489746,4.093965530395508,95,17279,,,,
,,,95,17279,1.8237913846969604,3.324455499649048,,
3.906248457496986e-05,2.2854273319244385,3.9552323818206787,96,17459,,,,
,,,96,17459,1.8196227550506592,3.310995101928711,,
3.906248457496986e-05,2.272963523864746,3.9463050365448,97,17639,,,,
,,,97,17639,1.7908433675765991,3.2841947078704834,,
3.906248457496986e-05,2.515299081802368,4.116825580596924,98,17819,,,,
,,,98,17819,1.8006105422973633,3.287421703338623,,
3.906248457496986e-05,2.283798933029175,3.9377152919769287,99,17999,,,,
,,,99,17999,1.8522671461105347,3.3090007305145264,,
3.906248457496986e-05,2.2403037548065186,3.9076626300811768,100,18179,,,,
,,,100,18179,1.8224539756774902,3.2764675617218018,,
3.906248457496986e-05,2.3542654514312744,3.953420400619507,101,18359,,,,
,,,101,18359,1.7865073680877686,3.257955551147461,,
3.906248457496986e-05,2.2721426486968994,3.8988029956817627,102,18539,,,,
,,,102,18539,1.842203974723816,3.28762149810791,,
3.906248457496986e-05,2.2454984188079834,3.8937764167785645,103,18719,,,,
,,,103,18719,1.7565339803695679,3.2247090339660645,,
3.906248457496986e-05,2.2790632247924805,3.8997230529785156,104,18899,,,,
,,,104,18899,1.7730822563171387,3.2196333408355713,,
3.906248457496986e-05,2.2209877967834473,3.8762311935424805,105,19079,,,,
,,,105,19079,1.7483199834823608,3.2018213272094727,,
3.906248457496986e-05,2.3019299507141113,3.8892107009887695,106,19259,,,,
,,,106,19259,1.7478044033050537,3.192209243774414,,
3.906248457496986e-05,2.363272190093994,3.9478108882904053,107,19439,,,,
,,,107,19439,1.7436174154281616,3.1811506748199463,,
3.906248457496986e-05,2.203364133834839,3.8291900157928467,108,19619,,,,
,,,108,19619,1.7322616577148438,3.1689321994781494,,
3.906248457496986e-05,2.2378625869750977,3.8336308002471924,109,19799,,,,
,,,109,19799,1.7327451705932617,3.159299373626709,,
3.906248457496986e-05,2.207043170928955,3.79713773727417,110,19979,,,,
,,,110,19979,1.7392683029174805,3.165949821472168,,
3.906248457496986e-05,2.303696393966675,3.8657798767089844,111,20159,,,,
,,,111,20159,1.7352715730667114,3.1467323303222656,,
3.906248457496986e-05,2.1789162158966064,3.788447141647339,112,20339,,,,
,,,112,20339,1.7146170139312744,3.1241767406463623,,
3.906248457496986e-05,2.219072103500366,3.8190832138061523,113,20519,,,,
,,,113,20519,1.734942078590393,3.136979579925537,,
3.906248457496986e-05,2.181680917739868,3.762777090072632,114,20699,,,,
,,,114,20699,1.7093104124069214,3.1159589290618896,,
3.906248457496986e-05,2.1916370391845703,3.78395414352417,115,20879,,,,
,,,115,20879,1.7080276012420654,3.1130096912384033,,
3.906248457496986e-05,2.172208309173584,3.769709587097168,116,21059,,,,
,,,116,21059,1.700434684753418,3.100681781768799,,
3.906248457496986e-05,2.152151584625244,3.748992919921875,117,21239,,,,
,,,117,21239,1.6909054517745972,3.093071222305298,,
3.906248457496986e-05,2.171706199645996,3.754617214202881,118,21419,,,,
,,,118,21419,1.70513916015625,3.090114116668701,,
3.906248457496986e-05,2.18037748336792,3.7460694313049316,119,21599,,,,
,,,119,21599,1.6712886095046997,3.0631401538848877,,
3.906248457496986e-05,2.16245174407959,3.726978302001953,120,21779,,,,
,,,120,21779,1.6670739650726318,3.053459405899048,,
3.906248457496986e-05,2.1651456356048584,3.744781732559204,121,21959,,,,
,,,121,21959,1.695485234260559,3.0767459869384766,,
3.906248457496986e-05,2.171309232711792,3.724478244781494,122,22139,,,,
,,,122,22139,1.6685272455215454,3.0456936359405518,,
3.906248457496986e-05,2.1432976722717285,3.7061047554016113,123,22319,,,,
,,,123,22319,1.641124963760376,3.0274274349212646,,
3.906248457496986e-05,2.1427266597747803,3.7055342197418213,124,22499,,,,
,,,124,22499,1.6328952312469482,3.0121612548828125,,
3.906248457496986e-05,2.154991388320923,3.7141878604888916,125,22679,,,,
,,,125,22679,1.653639554977417,3.0282561779022217,,
3.906248457496986e-05,2.1609790325164795,3.7043867111206055,126,22859,,,,
,,,126,22859,1.6501227617263794,3.014150619506836,,
3.906248457496986e-05,2.1313729286193848,3.6622440814971924,127,23039,,,,
,,,127,23039,1.6606040000915527,3.019073247909546,,
3.906248457496986e-05,2.1695616245269775,3.715646982192993,128,23219,,,,
,,,128,23219,1.65054190158844,3.000826120376587,,
9.76562387222657e-06,2.1176364421844482,3.646778106689453,129,23399,,,,
,,,129,23399,1.5671074390411377,2.9178216457366943,,
9.76562387222657e-06,2.112661600112915,3.638314723968506,130,23579,,,,
,,,130,23579,1.551226258277893,2.902552366256714,,
9.76562387222657e-06,2.1135168075561523,3.633432626724243,131,23759,,,,
,,,131,23759,1.5371780395507812,2.893646001815796,,
9.76562387222657e-06,2.107074737548828,3.6325769424438477,132,23939,,,,
,,,132,23939,1.5332311391830444,2.889575242996216,,
9.76562387222657e-06,2.100853681564331,3.6279215812683105,133,24119,,,,
,,,133,24119,1.5237973928451538,2.880638599395752,,
9.76562387222657e-06,2.0920257568359375,3.6266839504241943,134,24299,,,,
,,,134,24299,1.5218288898468018,2.8796119689941406,,
9.76562387222657e-06,2.093106508255005,3.6268374919891357,135,24479,,,,
,,,135,24479,1.517918348312378,2.8765766620635986,,
9.76562387222657e-06,2.0922865867614746,3.6221659183502197,136,24659,,,,
,,,136,24659,1.5172103643417358,2.87226939201355,,
9.76562387222657e-06,2.104336977005005,3.6263515949249268,137,24839,,,,
,,,137,24839,1.5118958950042725,2.8684420585632324,,
9.76562387222657e-06,2.109921455383301,3.626138925552368,138,25019,,,,
,,,138,25019,1.5112038850784302,2.8670406341552734,,
9.76562387222657e-06,2.1009531021118164,3.6291847229003906,139,25199,,,,
,,,139,25199,1.507017731666565,2.8645236492156982,,
9.76562387222657e-06,2.095937490463257,3.6141912937164307,140,25379,,,,
,,,140,25379,1.5017880201339722,2.8576951026916504,,
9.76562387222657e-06,2.103806972503662,3.621635675430298,141,25559,,,,
,,,141,25559,1.4988011121749878,2.855231761932373,,
9.76562387222657e-06,2.107588052749634,3.624399185180664,142,25739,,,,
,,,142,25739,1.5010788440704346,2.8560709953308105,,
9.76562387222657e-06,2.1054368019104004,3.614253044128418,143,25919,,,,
,,,143,25919,1.5021460056304932,2.855053424835205,,
9.76562387222657e-06,2.111971139907837,3.6218390464782715,144,26099,,,,
,,,144,26099,1.500553011894226,2.855576515197754,,
9.76562387222657e-06,2.0998973846435547,3.614138126373291,145,26279,,,,
,,,145,26279,1.4942874908447266,2.8496110439300537,,
9.76562387222657e-06,2.112302780151367,3.619964599609375,146,26459,,,,
,,,146,26459,1.4919713735580444,2.8477587699890137,,
9.76562387222657e-06,2.1424193382263184,3.640397071838379,147,26639,,,,
,,,147,26639,1.4952445030212402,2.8465898036956787,,
9.76562387222657e-06,2.1058695316314697,3.6131107807159424,148,26819,,,,
,,,148,26819,1.4944968223571777,2.844813823699951,,
9.76562387222657e-06,2.1140756607055664,3.6133906841278076,149,26999,,,,
,,,149,26999,1.4854795932769775,2.838566541671753,,
9.76562387222657e-06,2.0867910385131836,3.598074436187744,150,27179,,,,
,,,150,27179,1.4903730154037476,2.8383193016052246,,
9.76562387222657e-06,2.099601984024048,3.607903480529785,151,27359,,,,
,,,151,27359,1.4836137294769287,2.8346266746520996,,
9.76562387222657e-06,2.1064772605895996,3.6072888374328613,152,27539,,,,
,,,152,27539,1.4799222946166992,2.8319952487945557,,
9.76562387222657e-06,2.1078200340270996,3.604184865951538,153,27719,,,,
,,,153,27719,1.4791232347488403,2.8301455974578857,,
9.76562387222657e-06,2.122180461883545,3.6144487857818604,154,27899,,,,
,,,154,27899,1.4740126132965088,2.82535719871521,,
9.76562387222657e-06,2.108590602874756,3.603895425796509,155,28079,,,,
,,,155,28079,1.4795254468917847,2.8274927139282227,,
9.76562387222657e-06,2.124736785888672,3.6160929203033447,156,28259,,,,
,,,156,28259,1.4788106679916382,2.8245112895965576,,
9.76562387222657e-06,2.126117706298828,3.61354398727417,157,28439,,,,
,,,157,28439,1.4798777103424072,2.824302911758423,,
9.76562387222657e-06,2.1143839359283447,3.604783535003662,158,28619,,,,
,,,158,28619,1.4745246171951294,2.8206019401550293,,
2.4414107429038268e-06,2.0559070110321045,3.5706067085266113,159,28799,,,,
,,,159,28799,1.4674912691116333,2.805875062942505,,
2.4414107429038268e-06,2.0555899143218994,3.5715370178222656,160,28979,,,,
,,,160,28979,1.456524133682251,2.7975919246673584,,
2.4414107429038268e-06,2.053391695022583,3.5705840587615967,161,29159,,,,
,,,161,29159,1.4534856081008911,2.7960362434387207,,
2.4414107429038268e-06,2.0516772270202637,3.5696911811828613,162,29339,,,,
,,,162,29339,1.4524555206298828,2.7961580753326416,,
2.4414107429038268e-06,2.049283981323242,3.5682435035705566,163,29519,,,,
,,,163,29519,1.4497294425964355,2.794036388397217,,
2.4414107429038268e-06,2.0485055446624756,3.5653188228607178,164,29699,,,,
,,,164,29699,1.4490299224853516,2.7935664653778076,,
2.4414107429038268e-06,2.047246217727661,3.565995693206787,165,29879,,,,
,,,165,29879,1.447879672050476,2.793239116668701,,
2.4414107429038268e-06,2.0484888553619385,3.5652689933776855,166,30059,,,,
,,,166,30059,1.4469280242919922,2.791964530944824,,
2.4414107429038268e-06,2.049281120300293,3.5651004314422607,167,30239,,,,
,,,167,30239,1.447008728981018,2.792235851287842,,
2.4414107429038268e-06,2.0487122535705566,3.5633304119110107,168,30419,,,,
,,,168,30419,1.4453622102737427,2.7909748554229736,,
2.4414107429038268e-06,2.0462117195129395,3.5630502700805664,169,30599,,,,
,,,169,30599,1.4455080032348633,2.7912909984588623,,
2.4414107429038268e-06,2.0455007553100586,3.5624639987945557,170,30779,,,,
,,,170,30779,1.443875789642334,2.7895498275756836,,
2.4414107429038268e-06,2.0472426414489746,3.562587261199951,171,30959,,,,
,,,171,30959,1.442132592201233,2.7880170345306396,,
2.4414107429038268e-06,2.0464906692504883,3.5621721744537354,172,31139,,,,
,,,172,31139,1.4431512355804443,2.7894296646118164,,
2.4414107429038268e-06,2.0462899208068848,3.5609099864959717,173,31319,,,,
,,,173,31319,1.441033124923706,2.7873878479003906,,
2.4414107429038268e-06,2.0460610389709473,3.5625827312469482,174,31499,,,,
,,,174,31499,1.441390872001648,2.788090944290161,,
2.4414107429038268e-06,2.045621633529663,3.56184458732605,175,31679,,,,
,,,175,31679,1.4407299757003784,2.786356210708618,,
2.4414107429038268e-06,2.0460727214813232,3.559507131576538,176,31859,,,,
,,,176,31859,1.4387725591659546,2.785247564315796,,
2.4414107429038268e-06,2.0421347618103027,3.559135913848877,177,32039,,,,
,,,177,32039,1.4411017894744873,2.787100315093994,,
2.4414107429038268e-06,2.041731834411621,3.5606751441955566,178,32219,,,,
,,,178,32219,1.437125325202942,2.7835206985473633,,
2.4414107429038268e-06,2.0445644855499268,3.558873176574707,179,32399,,,,
,,,179,32399,1.4379569292068481,2.7840983867645264,,
2.4414107429038268e-06,2.041273593902588,3.5595829486846924,180,32579,,,,
,,,180,32579,1.4381805658340454,2.785054922103882,,
2.4414107429038268e-06,2.0407772064208984,3.5565474033355713,181,32759,,,,
,,,181,32759,1.4359643459320068,2.783177375793457,,
2.4414107429038268e-06,2.0438666343688965,3.557744264602661,182,32939,,,,
,,,182,32939,1.434375524520874,2.7813758850097656,,
2.4414107429038268e-06,2.041550636291504,3.5570485591888428,183,33119,,,,
,,,183,33119,1.4349843263626099,2.781489610671997,,
2.4414107429038268e-06,2.0463168621063232,3.5570695400238037,184,33299,,,,
,,,184,33299,1.4337596893310547,2.7811453342437744,,
2.4414107429038268e-06,2.0428411960601807,3.554882049560547,185,33479,,,,
,,,185,33479,1.4362245798110962,2.782548189163208,,
2.4414107429038268e-06,2.0417397022247314,3.555227041244507,186,33659,,,,
,,,186,33659,1.43314790725708,2.780031204223633,,
2.4414107429038268e-06,2.0397653579711914,3.553823471069336,187,33839,,,,
,,,187,33839,1.432039737701416,2.7789933681488037,,
2.4414107429038268e-06,2.0408339500427246,3.5532050132751465,188,34019,,,,
,,,188,34019,1.43148672580719,2.777531147003174,,
2.4414107429038268e-06,2.041886806488037,3.554152011871338,189,34199,,,,
,,,189,34199,1.4328467845916748,2.7788703441619873,,
2.4414107429038268e-06,2.0410449504852295,3.5510976314544678,190,34379,,,,
,,,190,34379,1.4325225353240967,2.778409957885742,,
2.4414107429038268e-06,2.0414061546325684,3.553560733795166,191,34559,,,,
,,,191,34559,1.4327155351638794,2.778259515762329,,
2.4414107429038268e-06,2.0367305278778076,3.5512897968292236,192,34739,,,,
,,,192,34739,1.431397795677185,2.7776362895965576,,
6.103522878220247e-07,2.0414528846740723,3.552651882171631,193,34919,,,,
,,,193,34919,1.4263674020767212,2.766932964324951,,
6.103522878220247e-07,2.040705919265747,3.5537312030792236,194,35099,,,,
,,,194,35099,1.424320936203003,2.7668511867523193,,
6.103522878220247e-07,2.041696786880493,3.55407452583313,195,35279,,,,
,,,195,35279,1.4233016967773438,2.766064405441284,,
6.103522878220247e-07,2.0418014526367188,3.5549404621124268,196,35459,,,,
,,,196,35459,1.4226518869400024,2.7661421298980713,,
6.103522878220247e-07,2.041661262512207,3.5546538829803467,197,35639,,,,
,,,197,35639,1.4222124814987183,2.7656993865966797,,
6.103522878220247e-07,2.0424389839172363,3.554300546646118,198,35819,,,,
,,,198,35819,1.4219927787780762,2.765380620956421,,
6.103522878220247e-07,2.041693687438965,3.5543198585510254,199,35999,,,,
,,,199,35999,1.4212932586669922,2.765064239501953,,
6.103522878220247e-07,2.041722059249878,3.554422616958618,200,36179,,,,
,,,200,36179,1.4211714267730713,2.7649900913238525,,
,,,201,36180,,,2.041720390319824,3.5544233322143555
